ID1577080368457,1,1.58,6229,3815,774582,20000
ID1577080486981,1,1.58,6295,3797,779678,20000
ID1577080607742,1,1.58,6261,3811,771419,20000
ID1577080734170,1,1.58,6256,3803,772848,20000
ID1577080856521,1,1.58,6226,3795,774451,20000
ID1577080979846,1,1.58,6234,3801,775595,20000
ID1577081104344,1,1.58,6199,3792,773908,20000
ID1577081228027,1,1.58,6252,3803,768796,20000
ID1577081348028,1,1.58,6222,3801,773785,20000
ID1577081477322,1,1.58,6242,3811,771205,20000
ID1577081607155,2,1.494555106,5684,3863,684153,20000
ID1577081704313,2,1.494555106,5720,3855,679883,20000
ID1577081798914,2,1.494555106,5987,3884,726818,20000
ID1577081904287,2,1.494555106,5895,3911,720851,20000
ID1577082005187,2,1.494555106,5745,3845,673064,20000
ID1577082101806,2,1.494555106,5641,3820,693306,20000
ID1577082196967,2,1.494555106,5718,3847,655534,20000
ID1577082284761,2,1.494555106,5724,3881,679036,20000
ID1577082369753,2,1.494555106,5686,3852,658224,20000
ID1577082456068,2,1.494555106,5725,3871,681793,20000
ID1577082545401,4,1.418859749,6038,3985,682665,20000
ID1577082637853,4,1.418859749,5821,3845,681527,20000
ID1577082725199,4,1.418859749,6201,4153,714856,20000
ID1577082816484,4,1.418859749,5905,3919,702696,20000
ID1577082910231,4,1.418859749,5738,3821,667875,20000
ID1577083003988,4,1.418859749,7320,4931,694767,20000
ID1577083120727,4,1.418859749,6358,4287,700356,20000
ID1577083223277,4,1.418859749,5940,3865,692421,20000
ID1577083325980,4,1.418859749,6204,4173,682168,20000
ID1577083423237,4,1.418859749,6182,4085,594208,20000
ID1577084866600,8,1.3393631018733518,5822,3898,699674,20000
ID1577084961102,8,1.3393631018733518,6060,4027,641400,20000
ID1577085054546,8,1.3393631018733518,6031,3905,699654,20000
ID1577085146914,8,1.3393631018733518,5740,3858,671819,20000
ID1577085237678,8,1.3393631018733518,5728,3841,588291,20000
ID1577085319952,8,1.3393631018733518,5698,3845,670636,20000
ID1577085406224,8,1.3393631018733518,5785,3838,670782,20000
ID1577085498468,8,1.3393631018733518,5785,3887,659059,20000
ID1577085590673,8,1.3393631018733518,5744,3835,657022,20000
ID1577085677672,8,1.3393631018733518,5746,3853,668914,20000
